type,react_date,post_id,user_id
Emoticon,1588166712,4264,464
Emoticon,1588166419,659,171
Like,1588167356,516,391
Comment,1588164489,678,647
Emoticon,1588165917,2549,830
Comment,1588166890,666,362
Emoticon,1588167172,687,417
Comment,1588166966,705,437
Like,1588167483,74,755
Comment,1588163376,686,141
Emoticon,1588164462,702,907
Like,1588166756,6204,693
Comment,1588163598,653,66
Like,1588165464,709,348
Like,1588162047,668,77
Like,1588166693,728,283
Comment,1588165341,641,690
Comment,1588166479,75,878
Like,1588167157,3753,502
Emoticon,1588163785,4727,272
Comment,1588166075,287,218
Comment,1588164603,7215,281
Emoticon,1588166601,6525,356
Emoticon,1588165473,6572,808
Like,1588168257,663,180
Comment,1588167221,69,941
Like,1588163751,7045,175
Emoticon,1588162764,729,584
Comment,1588165614,5249,381
Comment,1588168076,640,146
Emoticon,1588166535,75,744
Comment,1588164363,638,837
Like,1588165641,1500,682
Like,1588166039,415,71
Emoticon,1588169999,634,361
Like,1588164801,687,262
Comment,1588167015,685,944
Comment,1588162275,707,895
Emoticon,1588162432,714,169
Comment,1588162501,697,868
Comment,1588164319,637,617
Like,1588162200,708,454
Like,1588165371,635,166
Like,1588162075,8019,688
Like,1588164202,465,760
Like,1588167319,1946,724
Comment,1588162439,696,740
Emoticon,1588164504,7811,72
Like,1588168000,68,376
Comment,1588168278,657,645
Like,1588169281,712,101
Emoticon,1588165326,7821,599
Emoticon,1588166187,73,259
Comment,1588167747,654,236
Like,1588163129,652,302
Emoticon,1588167022,2650,387
Emoticon,1588165735,7738,922
Like,1588164653,7950,828
Emoticon,1588164466,700,609
Like,1588164803,729,829
Emoticon,1588166604,7816,249
Like,1588162125,415,898
Like,1588165415,737,351
Emoticon,1588160023,7241,328
Emoticon,1588164379,1887,769
Emoticon,1588164499,2792,64
Like,1588165292,8222,706
Emoticon,1588164490,724,826
Like,1588165824,4742,196
Comment,1588166860,1603,464
Like,1588165691,4018,977
Like,1588167694,7816,350
Like,1588165557,699,67
Emoticon,1588166456,5679,698
Emoticon,1588165959,717,95
Comment,1588167364,2549,599
Emoticon,1588164039,2096,678
Comment,1588162606,661,467
Like,1588166835,4423,361
Like,1588166160,3741,126
Emoticon,1588166120,723,171
Comment,1588164023,8729,97
Emoticon,1588165060,7270,141
Like,1588163154,691,636
Like,1588165514,2930,425
Emoticon,1588164352,638,39
Like,1588162317,647,248
Comment,1588167572,1616,110
Emoticon,1588164056,2702,321
Like,1588165922,685,16
Comment,1588166517,648,566
Emoticon,1588163978,2395,508
Emoticon,1588163174,641,861
Like,1588164046,6572,157
Comment,1588167383,705,484
Like,1588164702,73,895
Like,1588163131,635,367
Emoticon,1588165720,6007,161
Like,1588168400,2141,649
Comment,1588163398,724,932
Comment,1588164502,8285,254
Emoticon,1588164080,659,471
Like,1588166580,3611,839
Comment,1588165997,726,761
Like,1588165713,4915,949
Emoticon,1588168028,1440,299
Like,1588163221,708,629
Emoticon,1588166908,7812,354
Like,1588165320,720,153
Comment,1588165488,6204,421
Emoticon,1588165665,3402,702
Like,1588161440,662,163
Comment,1588164814,721,73
Emoticon,1588163425,3753,309
Comment,1588164141,5145,291
Emoticon,1588164617,642,392
Comment,1588165944,1518,52
Comment,1588163955,9087,208
Like,1588167265,4351,788
Comment,1588167318,677,495
Emoticon,1588166112,727,474
Like,1588165938,640,767
Like,1588167495,3741,904
Comment,1588161782,687,308
Emoticon,1588162648,6071,522
Like,1588165379,674,919
Comment,1588164907,8592,444
Like,1588165093,8647,142
Emoticon,1588168308,662,755
Emoticon,1588165082,675,152
Like,1588164819,650,376
Emoticon,1588166010,643,56
Emoticon,1588165528,788,268
Emoticon,1588167903,7815,790
Like,1588164001,678,830
Like,1588168951,705,283
Comment,1588167478,764,317
Emoticon,1588166731,708,279
Like,1588164776,664,100
Like,1588164289,7812,199
Like,1588166609,7508,552
Emoticon,1588163168,71,180
Comment,1588167122,1595,5
Comment,1588164945,669,319
Comment,1588161217,734,799
Emoticon,1588163927,691,45
Like,1588165313,710,823
Like,1588165877,723,161
Emoticon,1588163363,653,404
Like,1588161821,721,931
Like,1588164124,6715,396
Comment,1588163376,710,295
Like,1588162279,73,605
Comment,1588164589,73,38
Comment,1588165639,8285,520
Emoticon,1588166582,7811,185
Comment,1588165885,682,470
Emoticon,1588167003,1931,666
Comment,1588166888,287,97
Emoticon,1588162088,1167,75
Like,1588167426,658,755
Emoticon,1588168176,8592,249
Emoticon,1588161713,4742,820
Like,1588168184,4351,852
Like,1588164893,2963,487
Comment,1588165634,3592,328
Like,1588165923,675,537
Emoticon,1588164707,4264,674
Comment,1588165631,6944,50
Emoticon,1588166219,640,481
Emoticon,1588163554,7270,535
Emoticon,1588163444,6715,51
Comment,1588166288,637,356
Emoticon,1588162996,650,863
Like,1588167759,678,258
Comment,1588165025,4395,638
Like,1588165302,653,242
Like,1588165244,6525,587
Like,1588168362,2771,147
Comment,1588162166,671,623
Comment,1588166004,736,870
Comment,1588168330,4591,491
Comment,1588161203,2963,368
Like,1588163903,709,450
Like,1588166309,5837,165
Like,1588164190,730,996
Like,1588162512,701,270
Like,1588160447,4264,413
Comment,1588167262,4395,555
Like,1588165245,1518,230
Emoticon,1588166540,689,432
Comment,1588167045,737,151
Emoticon,1588162749,664,475
Emoticon,1588162588,711,351
Emoticon,1588165306,722,987
Like,1588162855,788,118
Like,1588162733,7817,473
Emoticon,1588166431,690,660
Emoticon,1588167943,5679,546
Emoticon,1588166794,4750,863
Comment,1588164043,702,135
Comment,1588165294,7811,231
Like,1588171139,695,496
Comment,1588164389,4915,338
Comment,1588168236,711,398
Comment,1588165396,654,679
Comment,1588163989,69,847
Like,1588169434,674,121
Comment,1588163156,4902,412
Comment,1588166875,658,491
Emoticon,1588165164,1887,585
Comment,1588163464,694,148
Like,1588167845,1946,294
Like,1588165126,5521,105
Comment,1588167435,736,340
Emoticon,1588165367,723,517
Comment,1588166112,6525,480
Like,1588165496,7190,582
Like,1588160531,7810,921
Comment,1588163784,287,646
Emoticon,1588167239,2963,34
Comment,1588166164,287,119
Like,1588164390,72,567
Emoticon,1588167497,6715,4
Comment,1588169962,6890,563
Emoticon,1588162020,7270,701
Emoticon,1588166709,732,88
Emoticon,1588164469,659,554
Emoticon,1588167513,681,166
Emoticon,1588166605,722,973
Like,1588162775,1500,285
Emoticon,1588164407,646,345
Like,1588166578,1595,533
Emoticon,1588165836,74,149
Comment,1588166943,2473,511
Comment,1588165096,2473,302
Comment,1588166443,713,592
Comment,1588163860,465,926
Comment,1588161559,660,131
Comment,1588164959,3741,848
Comment,1588166625,17,320
Emoticon,1588165797,4273,466
Comment,1588164400,668,16
Like,1588165253,7816,620
Emoticon,1588165828,74,112
Emoticon,1588166132,680,84
Emoticon,1588163096,516,370
Comment,1588163925,6011,503
Emoticon,1588164671,639,722
Emoticon,1588165575,643,511
Emoticon,1588165953,725,248
Like,1588164348,651,479
Comment,1588167362,715,260
Comment,1588166696,4750,158
Comment,1588167600,3558,720
Emoticon,1588165753,690,897
Emoticon,1588167439,8727,42
Emoticon,1588166006,6007,449
Like,1588162355,731,236
Emoticon,1588165751,670,18
Comment,1588168720,716,367
Like,1588165686,718,685
Comment,1588163418,6071,545
Like,1588165019,693,958
Emoticon,1588163723,71,659
Comment,1588164592,686,899
Comment,1588163720,694,371
Like,1588162974,4018,638
Emoticon,1588167104,729,265
Comment,1588164366,669,453
Comment,1588159967,640,311
Like,1588165515,118,749
Comment,1588164567,637,553
Comment,1588164605,4740,328
Like,1588167700,694,803
Comment,1588165902,722,872
Comment,1588164260,661,771
Emoticon,1588166931,8642,661
Emoticon,1588164971,1595,343
Emoticon,1588165836,4750,470
Emoticon,1588166529,706,390
Emoticon,1588164743,65,513
Emoticon,1588166429,660,919
Emoticon,1588167296,5145,371
Comment,1588160348,2812,987
Like,1588167772,723,719
Emoticon,1588163991,666,547
Emoticon,1588163024,4018,981
Like,1588166921,707,180
Emoticon,1588164106,7811,299
Comment,1588168855,672,314
Comment,1588167790,690,982
Comment,1588166995,7677,512
Comment,1588165483,2141,815
Emoticon,1588162512,7124,979
Emoticon,1588161625,651,383
Like,1588162157,640,244
Like,1588165152,653,653
Comment,1588168636,636,70
Emoticon,1588165070,2771,177
Like,1588163097,691,732
Like,1588164806,635,495
Comment,1588165634,5679,360
Emoticon,1588166241,3558,397
Comment,1588166084,4727,130
Emoticon,1588164117,683,213
Like,1588165400,684,472
Like,1588166344,706,985
Like,1588166900,67,89
Comment,1588163909,8647,468
Like,1588169540,661,559
Comment,1588168694,715,299
Comment,1588163304,4742,230
Like,1588164944,2466,913
Emoticon,1588162117,4620,244
Emoticon,1588161467,2753,687
Emoticon,1588166669,465,5
Emoticon,1588167249,4591,900
Like,1588165054,708,652
Comment,1588164415,70,450
Like,1588166582,7241,666
Emoticon,1588165891,4351,871
Comment,1588166132,683,898
Like,1588164851,118,509
Like,1588169838,7124,481
Like,1588165339,7190,238
Comment,1588165871,2792,681
Emoticon,1588165633,640,144
Emoticon,1588165709,7604,739
Comment,1588168357,697,916
Comment,1588166260,663,473
Like,1588167732,2930,92
Like,1588166008,2466,450
Like,1588163153,1440,898
Comment,1588164471,709,437
Comment,1588168244,6525,849
Like,1588165685,690,694
Emoticon,1588165526,644,887
Comment,1588161190,734,787
Comment,1588165541,696,743
Emoticon,1588164685,718,655
Emoticon,1588165742,4591,83
Emoticon,1588165478,716,966
Like,1588162616,66,116
Emoticon,1588166099,1167,373
Comment,1588163660,641,532
Comment,1588165226,7816,197
Comment,1588165074,653,785
Like,1588164617,4160,526
Like,1588165139,2400,850
Like,1588164349,7821,994
Comment,1588163925,700,529
Comment,1588165206,5052,804
Comment,1588165416,4423,376
Like,1588165116,3592,536
Comment,1588165195,667,959
Comment,1588162731,2963,663
Emoticon,1588165143,1440,970
Comment,1588163796,718,403
Like,1588166925,7677,244
Like,1588166997,287,208
Like,1588167329,663,356
Emoticon,1588167710,1440,685
Comment,1588167550,706,157
Like,1588163947,679,148
Emoticon,1588166584,704,312
Like,1588162831,3741,597
Emoticon,1588164787,679,161
Comment,1588170751,694,397
Comment,1588164468,646,320
Comment,1588162895,72,290
Emoticon,1588164805,649,959
Comment,1588165301,8647,982
Emoticon,1588168249,726,697
Like,1588167915,73,616
Comment,1588165717,415,771
Comment,1588163834,7124,676
Like,1588163386,683,500
Comment,1588163624,6988,574
Like,1588165689,8019,602
Emoticon,1588169365,4273,740
Comment,1588165559,690,982
Like,1588164015,720,806
Like,1588166806,4273,963
Comment,1588163844,2702,687
Comment,1588166579,1946,410
Emoticon,1588169244,707,616
Emoticon,1588167978,642,350
Like,1588166519,1792,952
Emoticon,1588163005,671,785
Like,1588164271,3402,970
Like,1588163400,703,992
Comment,1588163142,727,782
Like,1588162523,3390,518
Like,1588163082,657,333
Emoticon,1588167694,713,2
Like,1588167070,2771,176
Like,1588163783,4351,616
Emoticon,1588167472,685,37
Emoticon,1588164816,73,506
Emoticon,1588165042,704,327
Like,1588168302,4740,107
Emoticon,1588166079,717,555
Like,1588166121,725,897
Emoticon,1588164326,690,517
Like,1588168484,702,109
Like,1588160942,678,242
Like,1588163474,710,888
Like,1588164003,3611,983
Emoticon,1588162229,665,745
Like,1588163397,5837,365
Emoticon,1588165046,2400,232
Emoticon,1588161759,4750,704
Like,1588166758,4902,773
Like,1588168131,74,914
Like,1588163869,711,404
Emoticon,1588162877,1931,410
Comment,1588164083,6715,186
Comment,1588165551,7677,712
Like,1588163386,3402,541
Like,1588165070,649,552
Emoticon,1588165151,662,546
Like,1588166708,709,974
Comment,1588164935,7270,746
Comment,1588167633,670,422
Comment,1588166817,3753,683
Like,1588164666,1074,511
Comment,1588166380,721,677
Like,1588164531,653,661
Comment,1588163698,2400,977
Like,1588166203,7270,702
Emoticon,1588165263,1595,568
Comment,1588163982,8948,45
Like,1588165278,1792,747
Like,1588166032,4160,668
Emoticon,1588167727,71,576
Emoticon,1588161300,727,2
Like,1588167103,7816,984
Comment,1588163592,7378,12
Emoticon,1588167257,671,382
Comment,1588164196,2792,678
Emoticon,1588164887,7215,240
Comment,1588164918,7813,555
Like,1588164950,692,13
Like,1588164888,1509,766
Like,1588166626,639,660
Like,1588168343,705,783
Emoticon,1588168120,2963,913
Emoticon,1588162823,4264,393
Like,1588163459,646,167
Comment,1588167403,66,906
Comment,1588164054,2963,659
Emoticon,1588164623,3390,284
Emoticon,1588163950,1167,792
Comment,1588162898,728,253
Comment,1588167315,689,146
Comment,1588165833,4740,715
Like,1588168493,4273,34
Emoticon,1588163851,685,494
Comment,1588163478,715,541
Like,1588166139,4750,142
Emoticon,1588165749,2238,598
Emoticon,1588167319,5249,347
Like,1588166500,7816,897
Like,1588164657,7190,565
Emoticon,1588162187,465,907
Like,1588166704,2753,991
Emoticon,1588164285,8592,360
Comment,1588165379,4264,213
Emoticon,1588165129,664,491
Like,1588166916,721,125
Like,1588166721,667,488
Comment,1588169741,1518,660
Comment,1588164255,5837,945
Comment,1588167851,651,758
Emoticon,1588165686,675,605
Emoticon,1588163766,664,551
Comment,1588167654,721,287
Comment,1588167785,659,100
Comment,1588165570,6944,482
Comment,1588168035,70,783
Comment,1588162412,7738,185
Comment,1588165572,5837,888
Comment,1588167340,639,471
Emoticon,1588165710,655,69
Like,1588163566,70,83
Like,1588164570,69,612
Comment,1588165188,658,65
Like,1588169571,8222,688
Comment,1588164695,2771,47
Comment,1588165205,651,20
Emoticon,1588165606,665,658
Emoticon,1588161194,642,493
Comment,1588162733,4395,36
Like,1588165026,5187,371
Comment,1588166626,8285,648
Like,1588165075,4902,225
Like,1588164244,8642,831
Comment,1588166732,5249,141
Comment,1588165917,3402,249
Emoticon,1588164103,7812,956
Emoticon,1588169132,700,195
Comment,1588166071,2105,135
Comment,1588165745,68,788
Like,1588165368,681,278
Emoticon,1588164634,665,838
Comment,1588162376,733,179
Comment,1588162843,736,519
Like,1588165652,636,814
Emoticon,1588166743,2753,223
Like,1588164932,8642,418
Comment,1588164898,6572,113
Comment,1588163028,657,992
Comment,1588165518,7738,388
Like,1588162721,660,175
Emoticon,1588164512,728,839
Comment,1588168216,718,996
Emoticon,1588166451,7817,170
Comment,1588164391,1167,976
Emoticon,1588163325,645,629
Like,1588167257,4351,464
Comment,1588163567,677,601
Emoticon,1588165569,7241,765
Emoticon,1588164567,661,593
Emoticon,1588166704,697,440
Comment,1588166854,65,846
Comment,1588163916,764,458
Emoticon,1588165901,415,434
Like,1588166151,723,205
Like,1588160392,1518,320
Like,1588167062,6204,436
Like,1588162701,696,538
Comment,1588167075,8682,646
Comment,1588163177,660,538
Comment,1588166985,677,943
Comment,1588165843,4160,589
Like,1588165851,71,490
Like,1588165628,70,410
Like,1588164992,644,370
Comment,1588165831,686,270
Like,1588163641,2812,723
Like,1588163513,2963,866
Like,1588165278,7812,96
Comment,1588164631,4018,272
Comment,1588164241,74,302
Emoticon,1588165656,663,871
Like,1588165558,4742,345
Like,1588167387,6572,770
Comment,1588163242,642,734
Comment,1588165920,731,14
Comment,1588162519,4264,103
Comment,1588164362,702,282
Emoticon,1588163116,726,748
Comment,1588167535,717,317
Like,1588166425,682,584
Comment,1588166402,2650,699
Emoticon,1588168579,3558,970
Like,1588163540,733,40
Emoticon,1588165337,8592,626
Emoticon,1588165250,7811,543
Comment,1588165484,659,525
Comment,1588165071,677,514
Comment,1588166541,6525,706
Emoticon,1588166138,679,678
Comment,1588164317,714,503
Comment,1588168498,833,540
Emoticon,1588168093,5249,495
Like,1588162265,728,560
Emoticon,1588164928,634,547
Comment,1588165232,708,254
Comment,1588163182,634,351
Like,1588165290,691,6
Like,1588167464,713,850
Like,1588161690,9087,1
Emoticon,1588165089,703,467
Emoticon,1588164263,4351,24
Like,1588164682,4264,950
Comment,1588167972,7508,729
Comment,1588164893,833,135
Comment,1588169909,6007,619
Emoticon,1588167608,788,192
Emoticon,1588164688,4620,489
Comment,1588168053,667,103
Like,1588166453,685,299
Emoticon,1588165488,6715,59
Like,1588167577,642,375
Comment,1588168329,714,148
Emoticon,1588165042,718,984
Comment,1588163498,5249,929
Comment,1588167615,652,271
Comment,1588164907,3402,228
Like,1588168176,7241,717
Comment,1588166531,2650,863
Like,1588166906,694,520
Comment,1588165634,662,915
Like,1588167672,675,4
Comment,1588167843,7378,269
Emoticon,1588164633,725,201
Emoticon,1588164743,1595,387
Like,1588161763,2141,347
Comment,1588165426,695,20
Comment,1588164605,8727,581
Emoticon,1588165902,70,149
Like,1588165540,670,856
Comment,1588163738,705,654
Like,1588162297,692,353
Comment,1588168103,4750,30
Comment,1588166941,4750,130
Emoticon,1588165076,3592,813
Emoticon,1588166132,722,573
Emoticon,1588165787,7677,534
Emoticon,1588165884,4902,226
Like,1588163710,736,135
Emoticon,1588165920,670,390
Like,1588164548,75,217
Comment,1588164758,1887,631
Emoticon,1588162358,808,195
Emoticon,1588167566,4740,775
Like,1588163950,465,259
Like,1588167529,6525,553
Like,1588166966,655,925
Comment,1588166291,676,427
Comment,1588163490,4620,55
Comment,1588165924,677,273
Like,1588165561,7124,731
Comment,1588165643,656,260
Comment,1588166465,706,940
Like,1588168119,686,455
Like,1588166203,684,791
Emoticon,1588163806,2395,132
Comment,1588167223,5837,755
Comment,1588160782,736,665
Comment,1588160034,735,592
Like,1588164171,7817,500
Comment,1588163311,691,525
Comment,1588166979,714,533
Emoticon,1588166233,66,886
Comment,1588168487,8642,928
Emoticon,1588169493,685,418
Like,1588167785,734,282
Comment,1588167716,7813,35
Emoticon,1588166634,6890,152
Comment,1588162531,808,847
Comment,1588162496,4264,804
Emoticon,1588170169,1509,398
Emoticon,1588165250,698,452
Like,1588166615,73,262
Like,1588166224,6011,844
Like,1588164466,714,611
Emoticon,1588166905,465,846
Emoticon,1588162453,5187,220
Emoticon,1588162494,68,835
Comment,1588163100,637,346
Like,1588166942,667,402
Like,1588165587,2792,966
Comment,1588162231,118,649
Like,1588164039,70,429
Like,1588166307,66,548
Emoticon,1588161645,66,295
Comment,1588162628,651,358
Comment,1588164416,732,920
Comment,1588162198,697,347
Comment,1588162545,415,740
Comment,1588160523,687,360
Comment,1588165999,734,548
Comment,1588167836,649,10
Like,1588166272,7604,334
Comment,1588167875,653,120
Comment,1588165443,690,607
Comment,1588166394,5164,426
Emoticon,1588164408,727,852
Comment,1588167957,7215,910
Emoticon,1588164142,7814,581
Like,1588163494,700,458
Comment,1588165182,2466,468
Comment,1588164064,764,644
Comment,1588164790,6007,793
Like,1588164673,4742,422
